seed,opponent,architecture,final_money,opponent_final_money,margin,win,total_purchase_spend,spend_hires,spend_seeds,spend_wheat,spend_animals,spend_land,spend_fertilizer,average_cash,minimum_cash,cash_day_5,cash_day_9,cash_day_11,cash_day_13,cash_day_20,cash_day_28,capital_efficiency,land_purchases,ne_unlock_day,sw_unlock_day,animal_purchases,seed_purchases,critical_wheat_purchases,feed_failures,shed_overflow_events,endgame_unsold_inventory,turns_with_slot_pressure,diverged_turns,changed_selection_turns,execution_reorder_only_turns,p0_inversions,suppressed_candidates_total
102,random,historical_candidates_central,70790.0,0.0,70790.0,1,82697.0,75450.0,1695.0,2952.0,600.0,2000.0,0.0,22798.28,306.0,948.0,573.0,3179.0,16607.0,26579.0,64532.0,0.856,1,6,,2,152,100,0,0,0,6,25,5,20,0,62
102,random,historical_stack,65944.0,0.0,65944.0,1,82540.0,75450.0,1757.0,2733.0,600.0,2000.0,0.0,21955.42,303.0,947.0,500.0,2985.0,17890.0,28596.0,57171.0,0.7989,1,6,,2,165,84,0,3,0,0,0,0,0,0,60
102,starter,expanded_central,49654.0,3596.0,46058.0,1,83063.0,75450.0,888.0,4125.0,600.0,2000.0,0.0,21697.56,303.0,947.0,579.0,3696.0,19058.0,30693.0,48105.0,0.5978,1,6,,2,56,116,0,0,0,20,24,6,18,0,0
102,starter,expanded_legacy,38927.0,3596.0,35331.0,1,80449.0,75450.0,888.0,1511.0,600.0,2000.0,0.0,20111.66,303.0,947.0,579.0,3696.0,18076.0,31015.0,39679.0,0.4839,1,6,,2,56,50,0,0,0,0,0,0,0,0,0
102,starter,historical_candidates_central,67941.0,3590.0,64351.0,1,83572.0,75450.0,1635.0,3887.0,600.0,2000.0,0.0,23192.98,303.0,947.0,579.0,3256.0,18411.0,29298.0,63572.0,0.813,1,6,,2,152,118,0,0,0,6,24,5,19,0,63
102,starter,historical_stack,70541.0,3663.0,66878.0,1,81277.0,75450.0,1716.0,1511.0,600.0,2000.0,0.0,23292.63,303.0,947.0,579.0,3256.0,15261.0,28872.0,64383.0,0.8679,1,6,,2,163,50,0,0,0,0,0,0,0,0,60
103,random,expanded_central,45498.0,0.0,45498.0,1,83544.0,75450.0,846.0,4648.0,600.0,2000.0,0.0,21009.68,303.0,947.0,611.0,3781.0,21948.0,30501.0,43826.0,0.5446,1,6,,2,53,127,0,0,0,20,24,6,18,0,0
103,random,expanded_legacy,33621.0,0.0,33621.0,1,80372.0,75450.0,873.0,1449.0,600.0,2000.0,0.0,18850.92,303.0,947.0,510.0,4007.0,19893.0,29785.0,34373.0,0.4183,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
103,random,historical_candidates_central,64375.0,0.0,64375.0,1,84531.0,75450.0,1670.0,4811.0,600.0,2000.0,0.0,21709.9,303.0,947.0,510.0,2758.0,18898.0,26278.0,59865.0,0.7616,1,6,,2,153,148,0,2,0,7,24,5,19,0,59
103,random,historical_stack,76624.0,0.0,76624.0,1,82458.0,75450.0,1744.0,2664.0,600.0,2000.0,0.0,25096.77,303.0,947.0,611.0,3434.0,18517.0,30440.0,70063.0,0.9292,1,6,,2,163,83,0,0,0,0,0,0,0,0,60
103,starter,expanded_central,43688.0,3357.0,40331.0,1,83734.0,75450.0,846.0,4838.0,600.0,2000.0,0.0,20183.33,303.0,947.0,611.0,3471.0,21482.0,29108.0,42030.0,0.5217,1,6,,2,53,127,0,0,0,20,24,6,18,0,0
103,starter,expanded_legacy,31517.0,3357.0,28160.0,1,80580.0,75450.0,846.0,1684.0,600.0,2000.0,0.0,17956.07,303.0,947.0,611.0,3471.0,19694.0,28604.0,32269.0,0.3911,1,6,,2,53,55,0,0,0,0,0,0,0,0,0
103,starter,historical_candidates_central,70135.0,3403.0,66732.0,1,83846.0,75450.0,1630.0,4166.0,600.0,2000.0,0.0,23075.94,303.0,947.0,611.0,2821.0,20935.0,27998.0,65485.0,0.8365,1,6,,2,151,121,0,0,0,6,24,5,19,0,59
103,starter,historical_stack,71090.0,3356.0,67734.0,1,82444.0,75450.0,1702.0,2692.0,600.0,2000.0,0.0,23031.96,303.0,947.0,611.0,2821.0,17688.0,27921.0,64793.0,0.8623,1,6,,2,154,83,0,1,0,0,0,0,0,0,56
104,random,expanded_central,44570.0,0.0,44570.0,1,82192.0,75450.0,888.0,3254.0,600.0,2000.0,0.0,20138.5,306.0,948.0,503.0,3177.0,20086.0,28405.0,43221.0,0.5423,1,6,,2,56,94,0,1,0,20,22,4,18,0,0
104,random,expanded_legacy,40227.0,0.0,40227.0,1,80449.0,75450.0,888.0,1511.0,600.0,2000.0,0.0,20340.78,303.0,947.0,579.0,3543.0,17923.0,30906.0,40979.0,0.5,1,6,,2,56,50,0,0,0,0,0,0,0,0,0
104,random,historical_candidates_central,61057.0,0.0,61057.0,1,83874.0,75450.0,1731.0,4093.0,600.0,2000.0,0.0,21474.92,303.0,947.0,500.0,2511.0,19717.0,26453.0,57862.0,0.728,1,6,,2,155,118,0,2,0,8,25,6,19,0,61
104,random,historical_stack,71645.0,0.0,71645.0,1,83293.0,75450.0,1707.0,3536.0,600.0,2000.0,0.0,22867.23,306.0,948.0,503.0,2503.0,15117.0,27902.0,63956.0,0.8602,1,6,,2,155,112,0,2,0,0,0,0,0,0,59
104,starter,expanded_central,39765.0,3558.0,36207.0,1,82221.0,75450.0,870.0,3301.0,600.0,2000.0,0.0,18762.26,303.0,947.0,516.0,3448.0,19884.0,27144.0,38630.0,0.4836,1,6,,2,56,94,0,0,0,20,23,5,18,0,0
104,starter,expanded_legacy,33526.0,3558.0,29968.0,1,80373.0,75450.0,870.0,1453.0,600.0,2000.0,0.0,17901.48,303.0,947.0,516.0,3448.0,17573.0,27184.0,34278.0,0.4171,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
104,starter,historical_candidates_central,67292.0,3502.0,63790.0,1,84000.0,75450.0,1731.0,4219.0,600.0,2000.0,0.0,22812.93,303.0,947.0,516.0,2652.0,18737.0,27709.0,63528.0,0.8011,1,6,,2,155,122,0,2,0,7,25,6,19,0,61
104,starter,historical_stack,68577.0,3548.0,65029.0,1,82465.0,75450.0,1702.0,2713.0,600.0,2000.0,0.0,22200.6,303.0,947.0,516.0,2652.0,15448.0,27103.0,62163.0,0.8316,1,6,,2,154,84,0,2,0,0,0,0,0,0,57
105,random,expanded_central,44116.0,0.0,44116.0,1,83484.0,75450.0,891.0,4543.0,600.0,2000.0,0.0,19835.81,303.0,947.0,577.0,3316.0,18531.0,27639.0,43000.0,0.5284,1,6,,2,56,123,0,0,0,20,24,6,18,0,0
105,random,expanded_legacy,38194.0,0.0,38194.0,1,80423.0,75450.0,888.0,1485.0,600.0,2000.0,0.0,19471.68,303.0,947.0,577.0,3293.0,17624.0,29404.0,38946.0,0.4749,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
105,random,historical_candidates_central,65034.0,0.0,65034.0,1,83638.0,75450.0,1635.0,3953.0,600.0,2000.0,0.0,22717.42,303.0,947.0,579.0,3268.0,18435.0,29333.0,61040.0,0.7776,1,6,,2,152,118,0,0,0,6,24,5,19,0,63
105,random,historical_stack,73843.0,0.0,73843.0,1,82269.0,75450.0,1694.0,2525.0,600.0,2000.0,0.0,23464.73,306.0,948.0,538.0,2850.0,15564.0,28177.0,66622.0,0.8976,1,6,,2,153,81,0,2,0,0,0,0,0,0,56
105,starter,expanded_central,43257.0,3456.0,39801.0,1,82279.0,75450.0,874.0,3355.0,600.0,2000.0,0.0,20516.97,303.0,947.0,500.0,3676.0,21479.0,30364.0,41819.0,0.5257,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
105,starter,expanded_legacy,34318.0,3456.0,30862.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19184.34,303.0,947.0,500.0,3676.0,19458.0,30793.0,35070.0,0.4276,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
105,starter,historical_candidates_central,59254.0,3357.0,55897.0,1,83700.0,75450.0,1699.0,3951.0,600.0,2000.0,0.0,22178.66,303.0,947.0,500.0,2928.0,20327.0,29551.0,56390.0,0.7079,1,6,,2,154,118,0,2,0,9,24,6,18,0,61
105,starter,historical_stack,63551.0,3357.0,60194.0,1,82458.0,75450.0,1699.0,2709.0,600.0,2000.0,0.0,21995.02,303.0,947.0,500.0,2928.0,17790.0,28992.0,57643.0,0.7707,1,6,,2,154,84,0,3,0,0,0,0,0,0,58
106,random,expanded_central,42084.0,90.0,41994.0,1,82207.0,75450.0,874.0,3283.0,600.0,2000.0,0.0,19618.86,303.0,947.0,500.0,3325.0,20884.0,27831.0,40947.0,0.5119,1,6,,2,58,90,0,1,0,20,23,5,18,0,0
106,random,expanded_legacy,33765.0,0.0,33765.0,1,80390.0,75450.0,871.0,1469.0,600.0,2000.0,0.0,18251.08,306.0,948.0,538.0,3390.0,17911.0,28718.0,34517.0,0.42,1,6,,2,52,49,0,0,0,0,0,0,0,0,0
106,random,historical_candidates_central,65964.0,0.0,65964.0,1,83732.0,75450.0,1699.0,3983.0,600.0,2000.0,0.0,22660.49,303.0,947.0,500.0,2556.0,19845.0,27628.0,61953.0,0.7878,1,6,,2,154,118,0,2,0,8,25,6,19,0,60
106,random,historical_stack,67607.0,0.0,67607.0,1,82277.0,75450.0,1702.0,2525.0,600.0,2000.0,0.0,22129.21,306.0,948.0,538.0,2850.0,14852.0,27409.0,61576.0,0.8217,1,6,,2,154,81,0,1,0,0,0,0,0,0,58
106,starter,expanded_central,48590.0,3438.0,45152.0,1,82109.0,75450.0,874.0,3185.0,600.0,2000.0,0.0,21703.21,303.0,947.0,500.0,3530.0,21185.0,30472.0,47096.0,0.5918,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
106,starter,expanded_legacy,38908.0,3438.0,35470.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20237.77,303.0,947.0,500.0,3530.0,19161.0,30860.0,39660.0,0.4848,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
106,starter,historical_candidates_central,69251.0,3376.0,65875.0,1,83570.0,75450.0,1699.0,3821.0,600.0,2000.0,0.0,23526.92,303.0,947.0,500.0,2781.0,20063.0,28748.0,64757.0,0.8287,1,6,,2,154,118,0,2,0,9,24,6,18,0,61
106,starter,historical_stack,72420.0,3395.0,69025.0,1,82450.0,75450.0,1707.0,2693.0,600.0,2000.0,0.0,23138.19,303.0,947.0,500.0,2781.0,17524.0,28018.0,65166.0,0.8784,1,6,,2,155,84,0,3,0,0,0,0,0,0,59
107,random,expanded_central,45769.0,0.0,45769.0,1,83075.0,75450.0,888.0,4137.0,600.0,2000.0,0.0,20671.58,303.0,947.0,579.0,3695.0,18988.0,29714.0,44527.0,0.5509,1,6,,2,56,116,0,0,0,20,24,6,18,0,0
107,random,expanded_legacy,30980.0,0.0,30980.0,1,80404.0,75450.0,874.0,1480.0,600.0,2000.0,0.0,16901.5,306.0,948.0,563.0,3125.0,18726.0,25457.0,31732.0,0.3853,1,6,,2,49,50,0,1,0,0,0,0,0,0,0
107,random,historical_candidates_central,63060.0,0.0,63060.0,1,83684.0,75450.0,1699.0,3935.0,600.0,2000.0,0.0,22398.19,303.0,947.0,500.0,2793.0,20099.0,28465.0,59422.0,0.7535,1,6,,2,154,118,0,2,0,9,24,6,18,0,61
107,random,historical_stack,64171.0,0.0,64171.0,1,82306.0,75450.0,1707.0,2549.0,600.0,2000.0,0.0,21507.84,303.0,947.0,500.0,2561.0,16737.0,26791.0,58475.0,0.7797,1,6,,2,155,80,0,2,0,0,0,0,0,0,58
107,starter,expanded_central,46388.0,3615.0,42773.0,1,82259.0,75450.0,874.0,3335.0,600.0,2000.0,0.0,21442.62,303.0,947.0,500.0,3878.0,21797.0,31231.0,44777.0,0.5639,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
107,starter,expanded_legacy,36574.0,3615.0,32959.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19977.66,303.0,947.0,500.0,3878.0,19772.0,31650.0,37326.0,0.4558,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
107,starter,historical_candidates_central,62854.0,3640.0,59214.0,1,83787.0,75450.0,1702.0,4035.0,600.0,2000.0,0.0,22960.33,303.0,947.0,500.0,3104.0,20490.0,30148.0,59503.0,0.7502,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
107,starter,historical_stack,67374.0,3620.0,63754.0,1,82922.0,75450.0,1707.0,3165.0,600.0,2000.0,0.0,23116.62,303.0,947.0,500.0,3104.0,17939.0,29982.0,61379.0,0.8125,1,6,,2,155,96,0,3,0,0,0,0,0,0,60
108,random,expanded_central,42649.0,0.0,42649.0,1,83114.0,75450.0,834.0,4230.0,600.0,2000.0,0.0,19481.81,306.0,948.0,611.0,3648.0,17833.0,28743.0,41024.0,0.5131,1,6,,2,47,131,0,0,0,20,23,5,18,0,0
108,random,expanded_legacy,32418.0,0.0,32418.0,1,80663.0,75450.0,846.0,1767.0,600.0,2000.0,0.0,18522.08,303.0,947.0,639.0,3842.0,18836.0,29948.0,33170.0,0.4019,1,6,,2,53,58,0,0,0,0,0,0,0,0,0
108,random,historical_candidates_central,68524.0,420.0,68104.0,1,83779.0,75450.0,1630.0,4099.0,600.0,2000.0,0.0,23274.34,303.0,947.0,639.0,3310.0,20194.0,28956.0,63858.0,0.8179,1,6,,2,151,124,0,1,0,6,24,5,19,0,61
108,random,historical_stack,68027.0,0.0,68027.0,1,83981.0,75450.0,1715.0,4216.0,600.0,2000.0,0.0,21590.97,306.0,948.0,621.0,3087.0,13665.0,26726.0,59250.0,0.81,1,6,,2,156,146,0,0,0,0,0,0,0,0,60
108,starter,expanded_central,46395.0,3806.0,42589.0,1,83259.0,75450.0,887.0,4322.0,600.0,2000.0,0.0,20294.64,306.0,948.0,621.0,3468.0,18696.0,28728.0,44671.0,0.5572,1,6,,2,51,134,0,0,0,20,23,5,18,0,0
108,starter,expanded_legacy,31385.0,3806.0,27579.0,1,80417.0,75450.0,887.0,1480.0,600.0,2000.0,0.0,17419.07,306.0,948.0,621.0,3468.0,17742.0,27391.0,32137.0,0.3903,1,6,,2,51,50,0,0,0,0,0,0,0,0,0
108,starter,historical_candidates_central,62991.0,3804.0,59187.0,1,84487.0,75450.0,1681.0,4756.0,600.0,2000.0,0.0,21024.96,306.0,948.0,621.0,3067.0,15066.0,26165.0,55494.0,0.7456,1,6,,2,145,166,0,0,0,6,24,5,19,0,66
108,starter,historical_stack,65358.0,3903.0,61455.0,1,84027.0,75450.0,1705.0,4272.0,600.0,2000.0,0.0,21244.88,306.0,948.0,621.0,3067.0,13646.0,26592.0,57008.0,0.7778,1,6,,2,157,146,0,0,0,0,0,0,0,0,61
109,random,expanded_central,47786.0,0.0,47786.0,1,81868.0,75450.0,874.0,2944.0,600.0,2000.0,0.0,20945.59,306.0,948.0,573.0,3623.0,20497.0,28959.0,46290.0,0.5837,1,6,,2,49,99,0,1,0,20,22,4,18,0,0
109,random,expanded_legacy,36056.0,0.0,36056.0,1,80369.0,75450.0,870.0,1449.0,600.0,2000.0,0.0,19228.03,303.0,947.0,510.0,3529.0,19570.0,29517.0,36808.0,0.4486,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
109,random,historical_candidates_central,71333.0,0.0,71333.0,1,84791.0,75450.0,1668.0,5073.0,600.0,2000.0,0.0,23336.46,303.0,947.0,510.0,3087.0,20015.0,29643.0,63681.0,0.8413,1,6,,2,152,150,0,2,0,7,25,5,20,0,61
109,random,historical_stack,65947.0,0.0,65947.0,1,82228.0,75450.0,1670.0,2508.0,600.0,2000.0,0.0,21419.84,306.0,948.0,573.0,2592.0,16145.0,25811.0,60323.0,0.802,1,6,,2,153,83,0,2,0,0,0,0,0,0,58
109,starter,expanded_central,44216.0,3508.0,40708.0,1,82419.0,75450.0,870.0,3499.0,600.0,2000.0,0.0,20183.18,303.0,947.0,510.0,3452.0,21124.0,28622.0,42817.0,0.5365,1,6,,2,56,98,0,0,0,20,23,5,18,0,0
109,starter,expanded_legacy,35233.0,3508.0,31725.0,1,80369.0,75450.0,870.0,1449.0,600.0,2000.0,0.0,18867.41,303.0,947.0,510.0,3452.0,19333.0,29062.0,35985.0,0.4384,1,6,,2,56,48,0,0,0,0,0,0,0,0,0
109,starter,historical_candidates_central,60108.0,3555.0,56553.0,1,83821.0,75450.0,1630.0,4141.0,600.0,2000.0,0.0,20985.38,303.0,947.0,510.0,2658.0,19286.0,26542.0,56780.0,0.7171,1,6,,2,151,122,0,2,0,6,24,5,19,0,59
109,starter,historical_stack,65361.0,3597.0,61764.0,1,82393.0,75450.0,1670.0,2673.0,600.0,2000.0,0.0,21631.08,303.0,947.0,510.0,2658.0,16298.0,26105.0,59430.0,0.7933,1,6,,2,153,84,0,2,0,0,0,0,0,0,59
110,random,expanded_central,49200.0,0.0,49200.0,1,82209.0,75450.0,874.0,3285.0,600.0,2000.0,0.0,22044.63,303.0,947.0,500.0,3826.0,21700.0,31217.0,47505.0,0.5985,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
110,random,expanded_legacy,29559.0,0.0,29559.0,1,80396.0,75450.0,877.0,1469.0,600.0,2000.0,0.0,17121.9,304.0,948.0,538.0,3636.0,18288.0,27209.0,30311.0,0.3677,1,6,,2,52,49,0,0,0,0,0,0,0,0,0
110,random,historical_candidates_central,69027.0,0.0,69027.0,1,83769.0,75450.0,1702.0,4017.0,600.0,2000.0,0.0,23896.71,303.0,947.0,500.0,3116.0,20466.0,29929.0,64707.0,0.824,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
110,random,historical_stack,71247.0,50.0,71197.0,1,82502.0,75450.0,1707.0,2745.0,600.0,2000.0,0.0,23197.99,303.0,947.0,500.0,2985.0,17879.0,28511.0,64343.0,0.8636,1,6,,2,155,84,0,3,0,0,0,0,0,0,59
110,starter,expanded_central,49275.0,3510.0,45765.0,1,82209.0,75450.0,874.0,3285.0,600.0,2000.0,0.0,22116.87,303.0,947.0,500.0,3807.0,21704.0,31405.0,47594.0,0.5994,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
110,starter,expanded_legacy,38917.0,3510.0,35407.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20558.6,303.0,947.0,500.0,3807.0,19677.0,31813.0,39669.0,0.485,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
110,starter,historical_candidates_central,74492.0,3356.0,71136.0,1,83843.0,75450.0,1702.0,4091.0,600.0,2000.0,0.0,24894.35,303.0,947.0,500.0,3053.0,20374.0,30184.0,69534.0,0.8885,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
110,starter,historical_stack,75477.0,3375.0,72102.0,1,83056.0,75450.0,1707.0,3299.0,600.0,2000.0,0.0,24263.34,303.0,947.0,500.0,3053.0,17823.0,29897.0,67692.0,0.9087,1,6,,2,155,98,0,3,0,0,0,0,0,0,60
111,random,expanded_central,50230.0,0.0,50230.0,1,83359.0,75450.0,888.0,4421.0,600.0,2000.0,0.0,21628.23,303.0,947.0,577.0,3346.0,18738.0,29811.0,48949.0,0.6026,1,6,,2,56,115,0,0,0,20,24,6,18,0,0
111,random,expanded_legacy,38821.0,0.0,38821.0,1,80423.0,75450.0,888.0,1485.0,600.0,2000.0,0.0,19696.62,303.0,947.0,577.0,3293.0,17678.0,29785.0,39573.0,0.4827,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
111,random,historical_candidates_central,71439.0,0.0,71439.0,1,83807.0,75450.0,1630.0,4127.0,600.0,2000.0,0.0,23018.44,303.0,947.0,577.0,2820.0,18106.0,27055.0,66705.0,0.8524,1,6,,2,151,117,0,0,0,6,24,5,19,0,59
111,random,historical_stack,73433.0,0.0,73433.0,1,82275.0,75450.0,1700.0,2525.0,600.0,2000.0,0.0,22118.66,304.0,948.0,538.0,3140.0,16883.0,26130.0,61062.0,0.8925,1,6,,2,162,81,0,2,0,0,0,0,0,0,62
111,starter,expanded_central,46457.0,3664.0,42793.0,1,82255.0,75450.0,870.0,3335.0,600.0,2000.0,0.0,20862.84,306.0,948.0,538.0,3600.0,20517.0,29758.0,44939.0,0.5648,1,6,,2,56,95,0,1,0,20,22,4,18,0,0
111,starter,expanded_legacy,38615.0,3664.0,34951.0,1,80389.0,75450.0,870.0,1469.0,600.0,2000.0,0.0,19878.64,306.0,948.0,538.0,3600.0,19417.0,29803.0,39367.0,0.4804,1,6,,2,56,49,0,1,0,0,0,0,0,0,0
111,starter,historical_candidates_central,73173.0,3693.0,69480.0,1,82277.0,75450.0,1702.0,2525.0,600.0,2000.0,0.0,23762.38,306.0,948.0,538.0,3070.0,16763.0,28489.0,66531.0,0.8893,1,6,,2,154,81,0,1,0,5,24,4,20,0,58
111,starter,historical_stack,72776.0,3717.0,69059.0,1,82277.0,75450.0,1702.0,2525.0,600.0,2000.0,0.0,23539.81,306.0,948.0,538.0,3070.0,15853.0,28520.0,66189.0,0.8845,1,6,,2,154,81,0,2,0,0,0,0,0,0,58
112,random,expanded_central,46880.0,0.0,46880.0,1,83141.0,75450.0,888.0,4203.0,600.0,2000.0,0.0,20961.34,303.0,947.0,579.0,3695.0,18988.0,29752.0,45677.0,0.5639,1,6,,2,56,116,0,0,0,20,24,6,18,0,0
112,random,expanded_legacy,34997.0,0.0,34997.0,1,80452.0,75450.0,891.0,1511.0,600.0,2000.0,0.0,18871.62,303.0,947.0,579.0,3703.0,18026.0,29443.0,35749.0,0.435,1,6,,2,56,50,0,0,0,0,0,0,0,0,0
112,random,historical_candidates_central,59778.0,0.0,59778.0,1,83516.0,75450.0,1678.0,3788.0,600.0,2000.0,0.0,20379.19,306.0,948.0,573.0,2746.0,16037.0,24435.0,55363.0,0.7158,1,6,,2,142,130,0,2,0,8,26,6,20,0,62
112,random,historical_stack,63967.0,10.0,63957.0,1,82998.0,75450.0,1702.0,3246.0,600.0,2000.0,0.0,20933.42,306.0,948.0,563.0,2615.0,13212.0,25578.0,59199.0,0.7707,1,6,,2,154,108,0,0,0,0,0,0,0,0,58
112,starter,expanded_central,48233.0,3357.0,44876.0,1,82299.0,75450.0,874.0,3375.0,600.0,2000.0,0.0,21812.8,303.0,947.0,500.0,3794.0,21600.0,30905.0,46739.0,0.5861,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
112,starter,expanded_legacy,38703.0,3357.0,35346.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,20384.52,303.0,947.0,500.0,3794.0,19577.0,31335.0,39455.0,0.4823,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
112,starter,historical_candidates_central,71134.0,3448.0,67686.0,1,83753.0,75450.0,1702.0,4001.0,600.0,2000.0,0.0,24144.57,303.0,947.0,500.0,3046.0,20289.0,29529.0,66616.0,0.8493,1,6,,2,154,118,0,2,0,7,25,6,19,0,61
112,starter,historical_stack,73629.0,3369.0,70260.0,1,83020.0,75450.0,1707.0,3263.0,600.0,2000.0,0.0,23795.49,303.0,947.0,500.0,3046.0,17738.0,29423.0,66041.0,0.8869,1,6,,2,155,98,0,3,0,0,0,0,0,0,60
113,random,expanded_central,45694.0,0.0,45694.0,1,83219.0,75450.0,888.0,4281.0,600.0,2000.0,0.0,20303.75,303.0,947.0,579.0,3314.0,18509.0,28564.0,44562.0,0.5491,1,6,,2,56,116,0,0,0,20,24,6,18,0,0
113,random,expanded_legacy,40240.0,0.0,40240.0,1,80423.0,75450.0,888.0,1485.0,600.0,2000.0,0.0,20042.22,303.0,947.0,577.0,3261.0,17581.0,29920.0,40992.0,0.5004,1,6,,2,56,49,0,0,0,0,0,0,0,0,0
113,random,historical_candidates_central,71666.0,0.0,71666.0,1,83753.0,75450.0,1630.0,4073.0,600.0,2000.0,0.0,23092.76,303.0,947.0,577.0,2769.0,18029.0,27500.0,66770.0,0.8557,1,6,,2,151,117,0,0,0,6,24,5,19,0,59
113,random,historical_stack,70572.0,0.0,70572.0,1,82217.0,75450.0,1702.0,2465.0,600.0,2000.0,0.0,23016.66,303.0,947.0,577.0,2801.0,15814.0,27803.0,64358.0,0.8584,1,6,,2,154,77,0,1,0,0,0,0,0,0,56
113,starter,expanded_central,47139.0,3357.0,43782.0,1,82319.0,75450.0,874.0,3395.0,600.0,2000.0,0.0,21262.68,303.0,947.0,500.0,3530.0,21254.0,30352.0,45430.0,0.5726,1,6,,2,58,94,0,1,0,20,23,5,18,0,0
113,starter,expanded_legacy,37007.0,3357.0,33650.0,1,80249.0,75450.0,874.0,1325.0,600.0,2000.0,0.0,19766.35,303.0,947.0,500.0,3530.0,19234.0,30785.0,37759.0,0.4612,1,6,,2,58,44,0,1,0,0,0,0,0,0,0
